returned;Order ID;row_id;order_id;order_date;ship_date;ship_mode;customer_id;customer_name;segment;country;city;state;postal_code;region;product_id;category;subcategory;product_name;sales;quantity;discount;profit;person;region_1
Yes    ;US-2017-128090;2550;US-2017-128090;2017/08/16 00:00:00.000;2017/08/22 00:00:00.000;Standard Class;JM-15865;John Murray           ;Consumer   ;United States;Phoenix          ;Arizona             ;85023;West   ;OFF-PA-10001878;Office Supplies;Paper      ;Xerox 1891                                                                                                                     ;313,024;8;0,2;105.6456;Anna Andreadi    ;West   
Yes    ;US-2017-128090;2551;US-2017-128090;2017/08/16 00:00:00.000;2017/08/22 00:00:00.000;Standard Class;JM-15865;John Murray           ;Consumer   ;United States;Phoenix          ;Arizona             ;85023;West   ;OFF-LA-10000452;Office Supplies;Labels     ;Avery 488                                                                                                                      ;5,04;2;0,2;1.764;Anna Andreadi    ;West   
Yes    ;US-2017-128090;2548;US-2017-128090;2017/08/16 00:00:00.000;2017/08/22 00:00:00.000;Standard Class;JM-15865;John Murray           ;Consumer   ;United States;Phoenix          ;Arizona             ;85023;West   ;OFF-AR-10002255;Office Supplies;Art        ;Newell 346                                                                                                                     ;2,304;1;0,2;0.2592;Anna Andreadi    ;West   
Yes    ;US-2017-128090;2549;US-2017-128090;2017/08/16 00:00:00.000;2017/08/22 00:00:00.000;Standard Class;JM-15865;John Murray           ;Consumer   ;United States;Phoenix          ;Arizona             ;85023;West   ;TEC-PH-10002624;Technology     ;Phones     ;Samsung Galaxy S4 Mini                                                                                                         ;1879,96;5;0,2;211.4955;Anna Andreadi    ;West   
Yes    ;US-2017-128090;2550;US-2017-128090;2017/08/16 00:00:00.000;2017/08/22 00:00:00.000;Standard Class;JM-15865;John Murray           ;Consumer   ;United States;Phoenix          ;Arizona             ;85023;West   ;OFF-PA-10001878;Office Supplies;Paper      ;Xerox 1891                                                                                                                     ;313,024;8;0,2;105.6456;Anna Andreadi    ;West   
Yes    ;US-2017-128090;2551;US-2017-128090;2017/08/16 00:00:00.000;2017/08/22 00:00:00.000;Standard Class;JM-15865;John Murray           ;Consumer   ;United States;Phoenix          ;Arizona             ;85023;West   ;OFF-LA-10000452;Office Supplies;Labels     ;Avery 488                                                                                                                      ;5,04;2;0,2;1.764;Anna Andreadi    ;West   
Yes    ;US-2017-136749;7155;US-2017-136749;2017/12/25 00:00:00.000;2017/12/27 00:00:00.000;Second Class  ;LH-16900;Lena Hernandez        ;Consumer   ;United States;Columbus         ;Georgia             ;31907;South  ;FUR-FU-10000747;Furniture      ;Furnishings;Tenex B1-RE Series Chair Mats for Low Pile Carpets                                                                             ;275,88;6;0,0;46.8996;Cassandra Brandow;South  
Yes    ;US-2017-136749;7156;US-2017-136749;2017/12/25 00:00:00.000;2017/12/27 00:00:00.000;Second Class  ;LH-16900;Lena Hernandez        ;Consumer   ;United States;Columbus         ;Georgia             ;31907;South  ;OFF-BI-10004492;Office Supplies;Binders    ;Tuf-Vin Binders                                                                                                                ;157,9;5;0,0;74.213;Cassandra Brandow;South  
Yes    ;US-2017-136749;7155;US-2017-136749;2017/12/25 00:00:00.000;2017/12/27 00:00:00.000;Second Class  ;LH-16900;Lena Hernandez        ;Consumer   ;United States;Columbus         ;Georgia             ;31907;South  ;FUR-FU-10000747;Furniture      ;Furnishings;Tenex B1-RE Series Chair Mats for Low Pile Carpets                                                                             ;275,88;6;0,0;46.8996;Cassandra Brandow;South  
Yes    ;US-2017-136749;7156;US-2017-136749;2017/12/25 00:00:00.000;2017/12/27 00:00:00.000;Second Class  ;LH-16900;Lena Hernandez        ;Consumer   ;United States;Columbus         ;Georgia             ;31907;South  ;OFF-BI-10004492;Office Supplies;Binders    ;Tuf-Vin Binders                                                                                                                ;157,9;5;0,0;74.213;Cassandra Brandow;South  
Yes    ;US-2017-136987;7461;US-2017-136987;2017/04/11 00:00:00.000;2017/04/14 00:00:00.000;Second Class  ;AR-10540;Andy Reiter           ;Consumer   ;United States;Los Angeles      ;California          ;90004;West   ;TEC-CO-10001943;Technology     ;Copiers    ;Canon PC-428 Personal Copier                                                                                                   ;639,968;4;0,2;215.9892;Anna Andreadi    ;West   
Yes    ;US-2017-136987;7462;US-2017-136987;2017/04/11 00:00:00.000;2017/04/14 00:00:00.000;Second Class  ;AR-10540;Andy Reiter           ;Consumer   ;United States;Los Angeles      ;California          ;90004;West   ;OFF-PA-10003127;Office Supplies;Paper      ;Easy-staple paper                                                                                                              ;52,76;2;0,0;24.2696;Anna Andreadi    ;West   
Yes    ;US-2017-136987;7461;US-2017-136987;2017/04/11 00:00:00.000;2017/04/14 00:00:00.000;Second Class  ;AR-10540;Andy Reiter           ;Consumer   ;United States;Los Angeles      ;California          ;90004;West   ;TEC-CO-10001943;Technology     ;Copiers    ;Canon PC-428 Personal Copier                                                                                                   ;639,968;4;0,2;215.9892;Anna Andreadi    ;West   
Yes    ;US-2017-136987;7462;US-2017-136987;2017/04/11 00:00:00.000;2017/04/14 00:00:00.000;Second Class  ;AR-10540;Andy Reiter           ;Consumer   ;United States;Los Angeles      ;California          ;90004;West   ;OFF-PA-10003127;Office Supplies;Paper      ;Easy-staple paper                                                                                                              ;52,76;2;0,0;24.2696;Anna Andreadi    ;West   
Yes    ;US-2017-137008;3220;US-2017-137008;2017/10/02 00:00:00.000;2017/10/08 00:00:00.000;Standard Class;JP-15460;Jennifer Patt         ;Corporate  ;United States;Lakewood         ;New Jersey          ;8701;East   ;OFF-PA-10001295;Office Supplies;Paper      ;Computer Printout Paper with Letter-Trim Perforations                                                                          ;94,85;5;0,0;45.528;Chuck Magee      ;East   
Yes    ;US-2017-137008;3221;US-2017-137008;2017/10/02 00:00:00.000;2017/10/08 00:00:00.000;Standard Class;JP-15460;Jennifer Patt         ;Corporate  ;United States;Lakewood         ;New Jersey          ;8701;East   ;OFF-EN-10002500;Office Supplies;Envelopes  ;Globe Weis Peel & Seel First Class Envelopes                                                                                   ;51,12;4;0,0;23.004;Chuck Magee      ;East   
Yes    ;US-2017-137008;3222;US-2017-137008;2017/10/02 00:00:00.000;2017/10/08 00:00:00.000;Standard Class;JP-15460;Jennifer Patt         ;Corporate  ;United States;Lakewood         ;New Jersey          ;8701;East   ;TEC-AC-10000892;Technology     ;Accessories;NETGEAR N750 Dual Band Wi-Fi Gigabit Router                                                                                    ;90,0;1;0,0;32.4;Chuck Magee      ;East   
Yes    ;US-2017-137008;3220;US-2017-137008;2017/10/02 00:00:00.000;2017/10/08 00:00:00.000;Standard Class;JP-15460;Jennifer Patt         ;Corporate  ;United States;Lakewood         ;New Jersey          ;8701;East   ;OFF-PA-10001295;Office Supplies;Paper      ;Computer Printout Paper with Letter-Trim Perforations                                                                          ;94,85;5;0,0;45.528;Chuck Magee      ;East   
Yes    ;US-2017-137008;3221;US-2017-137008;2017/10/02 00:00:00.000;2017/10/08 00:00:00.000;Standard Class;JP-15460;Jennifer Patt         ;Corporate  ;United States;Lakewood         ;New Jersey          ;8701;East   ;OFF-EN-10002500;Office Supplies;Envelopes  ;Globe Weis Peel & Seel First Class Envelopes                                                                                   ;51,12;4;0,0;23.004;Chuck Magee      ;East   
Yes    ;US-2017-137008;3222;US-2017-137008;2017/10/02 00:00:00.000;2017/10/08 00:00:00.000;Standard Class;JP-15460;Jennifer Patt         ;Corporate  ;United States;Lakewood         ;New Jersey          ;8701;East   ;TEC-AC-10000892;Technology     ;Accessories;NETGEAR N750 Dual Band Wi-Fi Gigabit Router                                                                                    ;90,0;1;0,0;32.4;Chuck Magee      ;East   
Yes    ;US-2017-137008;3220;US-2017-137008;2017/10/02 00:00:00.000;2017/10/08 00:00:00.000;Standard Class;JP-15460;Jennifer Patt         ;Corporate  ;United States;Lakewood         ;New Jersey          ;8701;East   ;OFF-PA-10001295;Office Supplies;Paper      ;Computer Printout Paper with Letter-Trim Perforations                                                                          ;94,85;5;0,0;45.528;Chuck Magee      ;East   
Yes    ;US-2017-137008;3221;US-2017-137008;2017/10/02 00:00:00.000;2017/10/08 00:00:00.000;Standard Class;JP-15460;Jennifer Patt         ;Corporate  ;United States;Lakewood         ;New Jersey          ;8701;East   ;OFF-EN-10002500;Office Supplies;Envelopes  ;Globe Weis Peel & Seel First Class Envelopes                                                                                   ;51,12;4;0,0;23.004;Chuck Magee      ;East   
Yes    ;US-2017-137008;3222;US-2017-137008;2017/10/02 00:00:00.000;2017/10/08 00:00:00.000;Standard Class;JP-15460;Jennifer Patt         ;Corporate  ;United States;Lakewood         ;New Jersey          ;8701;East   ;TEC-AC-10000892;Technology     ;Accessories;NETGEAR N750 Dual Band Wi-Fi Gigabit Router                                                                                    ;90,0;1;0,0;32.4;Chuck Magee      ;East   
Yes    ;US-2017-160857;5708;US-2017-160857;2017/05/08 00:00:00.000;2017/05/15 00:00:00.000;Standard Class;NW-18400;Natalie Webber        ;Consumer   ;United States;New York City    ;New York            ;10024;East   ;FUR-FU-10001095;Furniture      ;Furnishings;DAX Black Cherry Wood-Tone Poster Frame                                                                                        ;79,44;3;0,0;30.1872;Chuck Magee      ;East   
Yes    ;US-2017-160857;5709;US-2017-160857;2017/05/08 00:00:00.000;2017/05/15 00:00:00.000;Standard Class;NW-18400;Natalie Webber        ;Consumer   ;United States;New York City    ;New York            ;10024;East   ;OFF-SU-10000157;Office Supplies;Supplies   ;Compact Automatic Electric Letter Opener                                                                                       ;357,93;3;0,0;7.15860000000001;Chuck Magee      ;East   
Yes    ;US-2017-160857;5710;US-2017-160857;2017/05/08 00:00:00.000;2017/05/15 00:00:00.000;Standard Class;NW-18400;Natalie Webber        ;Consumer   ;United States;New York City    ;New York            ;10024;East   ;FUR-CH-10002647;Furniture      ;Chairs     ;Situations Contoured Folding Chairs, 4/Set                                                                                     ;127,764;2;0,1;21.294;Chuck Magee      ;East   
Yes    ;US-2017-160857;5711;US-2017-160857;2017/05/08 00:00:00.000;2017/05/15 00:00:00.000;Standard Class;NW-18400;Natalie Webber        ;Consumer   ;United States;New York City    ;New York            ;10024;East   ;TEC-CO-10004115;Technology     ;Copiers    ;Sharp AL-1530CS Digital Copier                                                                                                 ;2799,944;7;0,2;1014.9797;Chuck Magee      ;East   
Yes    ;US-2017-160857;5712;US-2017-160857;2017/05/08 00:00:00.000;2017/05/15 00:00:00.000;Standard Class;NW-18400;Natalie Webber        ;Consumer   ;United States;New York City    ;New York            ;10024;East   ;OFF-PA-10003363;Office Supplies;Paper      ;Xerox 204                                                                                                                      ;19,44;3;0,0;9.3312;Chuck Magee      ;East   
Yes    ;US-2017-160857;5708;US-2017-160857;2017/05/08 00:00:00.000;2017/05/15 00:00:00.000;Standard Class;NW-18400;Natalie Webber        ;Consumer   ;United States;New York City    ;New York            ;10024;East   ;FUR-FU-10001095;Furniture      ;Furnishings;DAX Black Cherry Wood-Tone Poster Frame                                                                                        ;79,44;3;0,0;30.1872;Chuck Magee      ;East   
Yes    ;US-2017-160857;5709;US-2017-160857;2017/05/08 00:00:00.000;2017/05/15 00:00:00.000;Standard Class;NW-18400;Natalie Webber        ;Consumer   ;United States;New York City    ;New York            ;10024;East   ;OFF-SU-10000157;Office Supplies;Supplies   ;Compact Automatic Electric Letter Opener                                                                                       ;357,93;3;0,0;7.15860000000001;Chuck Magee      ;East   
